,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,dra,up,down
141,PVR,EQ,2017-12-05,1275.35,1275.0,1280.1,1250.1,1264.75,1269.7,1265.52,65874,83364871.05,7232,10054,15.26,1330.125,1420.197993903661,1240.052006096339
142,PVR,EQ,2017-12-06,1269.7,1275.0,1295.0,1264.0,1268.0,1269.7,1280.01,189854,243015507.7,15789,68485,36.07,1321.4964285714286,1409.781678356826,1233.2111787860313
143,PVR,EQ,2017-12-07,1269.7,1273.0,1291.1,1266.55,1286.3,1286.9,1281.98,85964,110203950.65,8992,16493,19.19,1312.8428571428574,1387.239795222351,1238.4459190633638
144,PVR,EQ,2017-12-08,1286.9,1286.9,1315.9,1286.9,1299.9,1302.45,1301.84,201129,261837904.55,8648,56598,28.14,1307.2785714285717,1370.7809119582469,1243.7762308988965
145,PVR,EQ,2017-12-11,1302.45,1301.0,1323.0,1290.0,1296.9,1294.45,1310.51,159338,208813487.5,10748,50603,31.76,1302.0107142857146,1355.130103452892,1248.8913251185372
146,PVR,EQ,2017-12-12,1294.45,1299.0,1318.25,1292.55,1305.9,1307.6,1306.82,140147,183147507.15,8878,69967,49.92,1298.5428571428572,1341.8742786278674,1255.211435657847
147,PVR,EQ,2017-12-13,1307.6,1300.55,1320.0,1292.0,1300.05,1302.1,1307.13,88306,115427132.95,4079,25381,28.74,1295.1857142857145,1327.5351627073849,1262.8362658640442
148,PVR,EQ,2017-12-14,1302.1,1316.9,1317.0,1280.0,1300.0,1298.6,1295.38,140642,182184944.7,6822,58175,41.36,1294.857142857143,1326.9483555806505,1262.7659301336353
149,PVR,EQ,2017-12-15,1298.6,1302.1,1313.0,1293.45,1304.0,1303.85,1302.65,101787,132592912.85,7010,23518,23.11,1294.7607142857141,1326.7259160038109,1262.7955125676174
150,PVR,EQ,2017-12-18,1303.85,1312.7,1338.0,1287.25,1336.0,1334.15,1325.36,154052,204174053.0,8224,68841,44.69,1296.5821428571428,1334.3381328483915,1258.826152865894
151,PVR,EQ,2017-12-19,1334.15,1350.0,1355.0,1331.0,1347.0,1346.4,1342.64,131176,176122678.15,7307,27604,21.04,1298.9607142857144,1344.5768244387514,1253.3446041326774
152,PVR,EQ,2017-12-20,1346.4,1349.9,1448.05,1339.0,1438.0,1425.25,1396.34,455938,636645912.7,16850,106420,23.34,1306.767857142857,1388.23464704612,1225.3010672395942
153,PVR,EQ,2017-12-21,1425.25,1430.0,1459.1,1424.05,1433.9,1437.4,1440.88,362769,522707660.75,11282,120426,33.2,1318.1357142857144,1423.4002413560443,1212.8711872153845
154,PVR,EQ,2017-12-22,1437.4,1460.0,1474.45,1435.0,1447.0,1441.1,1456.03,539384,785361942.7,19345,129270,23.97,1329.9750000000001,1450.6643708276288,1209.2856291723715
155,PVR,EQ,2017-12-26,1441.1,1451.9,1455.0,1404.65,1413.0,1418.6,1429.46,225222,321946501.2,7562,59100,26.24,1340.6107142857143,1464.6168070552058,1216.6046215162228
156,PVR,EQ,2017-12-27,1418.6,1423.0,1450.0,1416.3,1437.5,1432.25,1432.77,223844,320717481.1,7091,36840,16.46,1352.2214285714285,1478.0528402929215,1226.3900168499356
157,PVR,EQ,2017-12-28,1432.25,1445.0,1446.0,1400.75,1408.55,1408.55,1411.85,188262,265797673.5,5560,60575,32.18,1360.910714285714,1484.0841203725504,1237.7373081988776
158,PVR,EQ,2017-12-29,1408.55,1410.0,1429.0,1402.7,1416.7,1411.05,1414.86,151131,213829459.5,5876,37627,24.9,1368.6678571428567,1489.640648789082,1247.6950654966315
159,PVR,EQ,2018-01-01,1411.05,1424.0,1444.0,1411.3,1422.0,1423.75,1429.43,182104,260304447.15,6095,34997,19.22,1377.903571428571,1494.1174688120368,1261.6896740451052
160,PVR,EQ,2018-01-02,1423.75,1438.0,1439.0,1398.0,1404.5,1402.8,1416.04,161070,228081814.9,6465,24831,15.42,1384.703571428571,1494.1403214385516,1275.2668214185903
161,PVR,EQ,2018-01-03,1402.8,1412.0,1423.85,1390.0,1399.55,1401.8,1411.9,143604,202754472.65,5148,29588,20.6,1391.8249999999996,1490.5588906042187,1293.0911093957804
162,PVR,EQ,2018-01-04,1401.8,1409.95,1417.5,1392.0,1395.0,1399.0,1405.66,94195,132405775.1,3661,24069,25.55,1398.9964285714284,1481.8731810349564,1316.1196761079004
163,PVR,EQ,2018-01-05,1399.0,1400.1,1423.0,1393.0,1419.7,1419.0,1406.49,305612,429840674.7,8900,140702,46.04,1407.2214285714285,1469.7895417858176,1344.6533153570394
164,PVR,EQ,2018-01-08,1419.0,1420.0,1469.0,1420.0,1466.0,1460.2,1444.29,311868,450429325.65,11484,109823,35.21,1416.225,1469.0101778437838,1363.439822156216
165,PVR,EQ,2018-01-09,1460.2,1480.0,1499.85,1472.55,1483.75,1486.8,1488.6,524029,780071036.9,23447,195319,37.27,1426.2535714285711,1475.0945451523373,1377.412597704805
166,PVR,EQ,2018-01-10,1486.8,1490.0,1490.0,1438.5,1475.0,1469.0,1464.34,164271,240549326.0,9224,59587,36.27,1429.3785714285711,1483.2793736815656,1375.4777691755767
167,PVR,EQ,2018-01-11,1469.0,1469.0,1485.95,1455.1,1457.0,1460.75,1469.58,107845,158487344.9,9210,23305,21.61,1431.0464285714281,1487.4054216328823,1374.687435509974
168,PVR,EQ,2018-01-12,1460.75,1461.0,1489.0,1454.0,1463.45,1463.15,1474.26,199778,294524503.0,8180,29362,14.7,1432.6214285714284,1491.3723462635824,1373.8705108792744
169,PVR,EQ,2018-01-15,1463.15,1467.65,1478.0,1455.0,1458.15,1459.35,1464.2,75476,110511648.7,5073,27570,36.53,1435.5321428571426,1495.3192858941486,1375.7449998201366
170,PVR,EQ,2018-01-16,1459.35,1459.9,1463.4,1429.0,1443.0,1438.2,1444.43,97676,141086247.55,8633,27030,27.67,1435.9571428571428,1495.728371556407,1376.1859141578786
171,PVR,EQ,2018-01-17,1438.2,1438.2,1479.9,1417.0,1474.0,1474.3,1448.4,168643,244261761.4,6741,36606,21.71,1440.6535714285712,1501.471540234429,1379.8356026227134
172,PVR,EQ,2018-01-18,1474.3,1476.95,1504.7,1443.3,1454.05,1457.15,1478.04,338896,500903527.5,14517,44291,13.07,1443.9464285714287,1502.8208511788955,1385.0720059639618
173,PVR,EQ,2018-01-19,1457.15,1464.8,1484.1,1455.05,1468.0,1469.05,1469.47,104438,153468326.15,6727,20333,19.47,1447.1821428571427,1506.25408865394,1388.1101970603454
174,PVR,EQ,2018-01-22,1469.05,1474.4,1483.35,1456.75,1474.15,1474.1,1472.16,83847,123436220.8,7750,18671,22.27,1452.2749999999999,1506.9981739689022,1397.5518260310976
175,PVR,EQ,2018-01-23,1474.1,1474.0,1547.95,1469.1,1545.0,1529.3,1523.79,508483,774820225.3,24310,150749,29.65,1461.3821428571428,1522.0362645021512,1400.7280212121343
176,PVR,EQ,2018-01-24,1529.3,1532.2,1568.45,1461.8,1472.0,1485.25,1515.35,474257,718663824.95,22043,144155,30.4,1467.542857142857,1517.4759794495656,1417.6097348361484
177,PVR,EQ,2018-01-25,1485.25,1484.0,1510.0,1460.1,1463.35,1466.85,1479.39,267615,395907014.65,12935,100189,37.44,1470.9607142857142,1512.4106132105505,1429.5108153608778
178,PVR,EQ,2018-01-29,1466.85,1478.05,1518.75,1455.55,1462.05,1467.8,1488.25,203996,303596203.6,10318,35773,17.54,1471.5035714285711,1512.5434294333813,1430.463713423761
179,PVR,EQ,2018-01-30,1467.8,1479.15,1479.15,1401.75,1426.0,1422.9,1425.52,192953,275057811.45,11158,61522,31.88,1466.9392857142855,1514.3671123170695,1419.5114591115014
180,PVR,EQ,2018-01-31,1422.9,1427.0,1479.45,1410.5,1460.05,1460.6,1439.45,679906,978693236.2,36448,171406,25.21,1466.3392857142856,1513.8672398946567,1418.8113315339144
181,PVR,EQ,2018-02-01,1460.6,1474.0,1474.0,1413.75,1420.0,1418.85,1442.45,219765,317000269.7,14864,62138,28.27,1463.3464285714283,1517.2410189134273,1409.4518382294293
182,PVR,EQ,2018-02-02,1418.85,1412.0,1412.05,1285.9,1319.5,1302.15,1327.44,476738,632840722.7,31496,208678,43.77,1451.8464285714283,1553.4834710637863,1350.2093860790703
183,PVR,EQ,2018-02-05,1302.15,1290.25,1332.5,1260.0,1298.0,1297.7,1304.09,163563,213301614.3,9321,47057,28.77,1440.2999999999997,1570.8740285166878,1309.7259714833117
184,PVR,EQ,2018-02-06,1297.7,1240.0,1340.0,1220.0,1338.0,1331.25,1293.8,218865,283168196.85,17076,85741,39.18,1432.660714285714,1575.684753032145,1289.636675539283
185,PVR,EQ,2018-02-07,1331.25,1345.0,1394.0,1336.2,1379.0,1380.1,1365.25,280235,382591829.75,15641,109879,39.21,1425.9321428571425,1569.3804053457097,1282.4838803685752
186,PVR,EQ,2018-02-08,1380.1,1385.2,1429.1,1385.05,1420.0,1414.15,1410.84,206669,291576105.25,10241,68310,33.05,1422.860714285714,1565.2672351961066,1280.4541933753214
187,PVR,EQ,2018-02-09,1414.15,1397.0,1438.0,1381.15,1395.85,1396.6,1405.75,232769,327215258.3,14108,82551,35.46,1417.6857142857139,1558.1136340856615,1277.2577944857662
188,PVR,EQ,2018-02-12,1396.6,1405.0,1426.9,1397.0,1410.75,1412.75,1415.9,99422,140771770.1,3982,15127,15.21,1413.303571428571,1549.925393451069,1276.681749406073
189,PVR,EQ,2018-02-14,1412.75,1430.0,1430.0,1395.4,1400.0,1405.5,1416.2,93201,131991133.0,4125,21665,23.25,1404.4607142857142,1523.6553526432622,1285.2660759281662
190,PVR,EQ,2018-02-15,1405.5,1417.45,1457.0,1395.0,1408.0,1403.9,1430.98,366640,524654353.15,14933,55995,15.27,1398.6499999999999,1508.4394908800114,1288.8605091199884
191,PVR,EQ,2018-02-16,1403.9,1418.0,1434.0,1397.5,1405.0,1402.3,1409.25,121552,171297095.25,7211,31917,26.26,1394.0392857142856,1496.6799447637563,1291.3986266648149
192,PVR,EQ,2018-02-19,1402.3,1413.0,1413.15,1370.0,1391.95,1391.9,1385.68,141502,196077177.2,9013,30991,21.9,1388.6178571428572,1482.0836683100572,1295.1520459756573
193,PVR,EQ,2018-02-20,1391.9,1391.95,1419.25,1385.0,1412.85,1410.25,1400.57,138640,194174803.9,10053,48006,34.63,1387.7142857142858,1479.9894463737237,1295.4391250548479
194,PVR,EQ,2018-02-21,1410.25,1413.0,1429.8,1392.0,1395.5,1396.85,1410.02,179595,253233403.2,8037,41931,23.35,1383.1607142857142,1465.7228324250166,1300.5985961464119
195,PVR,EQ,2018-02-22,1396.85,1396.05,1407.45,1371.1,1390.0,1384.55,1382.24,139541,192878592.4,6068,43889,31.45,1380.7107142857144,1460.7064947376211,1300.7149338338077
196,PVR,EQ,2018-02-23,1384.55,1394.0,1394.0,1353.0,1365.0,1370.15,1369.28,230219,315234327.65,8217,74913,32.54,1385.5678571428573,1452.1486652709418,1318.9870490147728
197,PVR,EQ,2018-02-26,1370.15,1380.0,1380.0,1353.3,1360.0,1361.2,1360.74,108127,147133027.4,4440,32840,30.37,1390.1035714285715,1436.4875120228628,1343.7196308342802
198,PVR,EQ,2018-02-27,1361.2,1361.2,1372.9,1321.2,1332.25,1335.5,1337.63,279907,374413012.7,12913,81727,29.2,1390.4071428571428,1435.1587454437065,1345.6555402705792
199,PVR,EQ,2018-02-28,1335.5,1321.0,1341.1,1300.0,1330.0,1320.45,1319.62,271427,358181828.25,13524,135764,50.02,1386.1464285714287,1444.4359112523427,1327.8569458905147
200,PVR,EQ,2018-03-01,1320.45,1320.0,1333.9,1301.0,1301.05,1305.35,1309.33,184880,242069713.45,7432,70673,38.23,1378.375,1448.4095821170329,1308.3404178829671
201,PVR,EQ,2018-03-05,1305.35,1302.0,1302.85,1251.3,1265.05,1267.65,1267.89,237757,301449993.75,16042,98820,41.56,1369.1642857142858,1459.7706059945233,1278.5579654340484
202,PVR,EQ,2018-03-06,1267.65,1275.0,1318.0,1265.0,1275.0,1284.9,1288.05,464501,598301480.5,23615,186750,40.2,1360.032142857143,1457.2457902620106,1262.8184954522756
203,PVR,EQ,2018-03-07,1284.9,1285.0,1306.85,1262.55,1288.45,1288.05,1286.39,236658,304434636.4,21551,79798,33.72,1351.6428571428573,1452.1689873635246,1251.11672692219
204,PVR,EQ,2018-03-08,1288.05,1300.0,1311.25,1285.05,1304.9,1305.1,1299.72,155750,202430970.95,10610,40887,26.25,1344.5857142857144,1443.1618342568872,1246.0095943145416
205,PVR,EQ,2018-03-09,1305.1,1307.0,1337.4,1299.0,1333.0,1320.95,1324.69,191661,253891657.0,8712,56923,29.7,1338.775,1432.1494714741484,1245.4005285258518
207,PVR,EQ,2018-03-12,1320.95,1332.0,1332.0,1301.0,1321.7,1324.3,1319.14,76149,100451457.5,3237,13509,17.74,1333.9464285714287,1422.3457364723522,1245.5471206705051
208,PVR,EQ,2018-03-13,1324.3,1328.0,1332.8,1310.6,1318.25,1322.6,1321.9,101729,134475286.15,4603,11575,11.38,1327.685714285714,1404.456456194246,1250.9149723771823
209,PVR,EQ,2018-03-14,1322.6,1314.0,1336.3,1305.0,1332.0,1327.1,1317.64,105958,139614299.3,8656,14617,13.8,1322.7035714285714,1388.3923886982202,1257.0147541589226
210,PVR,EQ,2018-03-15,1327.1,1321.0,1332.9,1305.0,1307.0,1312.25,1317.23,103703,136600401.7,6199,19626,18.93,1317.5392857142856,1372.8279989674115,1262.2505724611597
211,PVR,EQ,2018-03-16,1312.25,1310.1,1319.85,1286.8,1289.65,1292.9,1304.25,155390,202668011.55,8785,69543,44.75,1312.0214285714285,1359.569585767547,1264.4732713753099
212,PVR,EQ,2018-03-19,1292.9,1300.0,1304.75,1247.65,1264.8,1267.75,1267.89,181903,230632912.65,15973,45710,25.13,1305.3464285714285,1349.2531034500914,1261.4397536927656
213,PVR,EQ,2018-03-20,1267.75,1267.75,1280.65,1251.8,1260.0,1262.6,1265.39,176944,223903451.6,12950,44945,25.4,1300.1392857142855,1345.8936663968807,1254.3849050316903
214,PVR,EQ,2018-03-21,1262.6,1262.5,1271.65,1198.25,1237.95,1232.25,1228.61,615089,755702484.15,38305,222649,36.2,1293.8392857142856,1350.5287933389309,1237.1497780896402
215,PVR,EQ,2018-03-22,1232.25,1237.9,1248.05,1220.65,1228.3,1233.4,1231.56,188798,232516467.2,24077,72554,38.43,1288.7,1353.3771033079493,1224.0228966920508
216,PVR,EQ,2018-03-23,1233.4,1212.0,1233.0,1204.95,1223.05,1228.15,1224.0,171560,209989163.6,16703,74937,43.68,1285.8785714285714,1357.57648164686,1214.1806612102828
217,PVR,EQ,2018-03-26,1228.15,1239.0,1247.0,1190.65,1232.0,1226.4,1214.43,373639,453757868.05,27970,121532,32.53,1281.7,1360.1449145285023,1203.2550854714978
218,PVR,EQ,2018-03-27,1226.4,1239.95,1260.0,1225.35,1230.0,1243.55,1245.23,319369,397688392.2,25560,124288,38.92,1278.5214285714285,1359.425680758674,1197.617176384183
219,PVR,EQ,2018-03-28,1243.55,1230.0,1244.0,1209.35,1217.0,1215.25,1224.75,259258,317525690.2,20912,114163,44.03,1272.1035714285715,1358.0249618367213,1186.1821810204217
220,PVR,EQ,2018-04-02,1215.25,1238.0,1240.0,1221.35,1233.1,1233.1,1232.11,83452,102821936.75,7404,40052,47.99,1265.8285714285714,1349.1760804060243,1182.4810624511185
221,PVR,EQ,2018-04-03,1233.1,1233.0,1258.5,1220.3,1248.0,1248.15,1243.48,202956,252371829.45,14075,63633,31.35,1260.3892857142857,1336.96312316819,1183.8154482603816
222,PVR,EQ,2018-04-04,1248.15,1248.0,1281.95,1247.85,1259.3,1260.55,1266.65,188059,238204215.2,11219,47777,25.41,1255.957142857143,1323.6927925680418,1188.2214931462443
223,PVR,EQ,2018-04-05,1260.55,1260.55,1276.8,1230.9,1258.0,1256.2,1249.98,523073,653830222.75,28389,131889,25.21,1250.8928571428573,1304.9329541811808,1196.852760104534
224,PVR,EQ,2018-04-06,1256.2,1268.0,1268.0,1235.1,1250.55,1246.25,1246.7,182142,227077041.45,12435,27097,14.88,1246.1785714285718,1287.07917729742,1205.2779655597235
225,PVR,EQ,2018-04-09,1246.25,1255.0,1317.3,1244.9,1300.1,1298.1,1279.32,672856,860798838.1,26376,108330,16.1,1246.55,1289.329596142941,1203.770403857059
226,PVR,EQ,2018-04-10,1298.1,1308.0,1315.5,1282.75,1290.0,1290.1,1297.65,237338,307981536.35,11758,40979,17.27,1248.1464285714285,1295.732099722526,1200.560757420331
227,PVR,EQ,2018-04-11,1290.1,1304.35,1310.35,1270.1,1305.0,1302.95,1290.57,233620,301504069.1,9622,16960,7.26,1251.0285714285715,1306.602551425928,1195.454591431215
228,PVR,EQ,2018-04-12,1302.95,1304.0,1344.4,1282.4,1332.0,1327.65,1326.65,433557,575180528.1,16529,63161,14.57,1257.8428571428574,1325.5654684917372,1190.1202457939776
229,PVR,EQ,2018-04-13,1327.65,1332.0,1337.15,1310.15,1314.95,1315.35,1323.2,134321,177733188.5,5360,15370,11.44,1263.6964285714287,1336.3082782537297,1191.0845788891277
230,PVR,EQ,2018-04-16,1315.35,1314.0,1339.8,1304.0,1328.05,1330.8,1325.46,169847,225126110.5,6399,12166,7.16,1271.0285714285712,1348.7306822234357,1193.3264606337068
231,PVR,EQ,2018-04-17,1330.8,1339.75,1346.0,1326.15,1327.0,1332.0,1335.65,124237,165936854.45,5818,13742,11.06,1278.5714285714282,1358.0921826527983,1199.050674490058
232,PVR,EQ,2018-04-18,1332.0,1330.0,1342.05,1320.6,1327.0,1324.15,1332.47,136908,182426202.7,5635,28403,20.75,1284.3285714285714,1364.5943196009378,1204.062823256205
233,PVR,EQ,2018-04-19,1324.15,1337.95,1341.8,1321.3,1334.0,1332.75,1331.43,101098,134604439.05,3509,21758,21.52,1292.7214285714285,1366.1538539630803,1219.2890031797767
234,PVR,EQ,2018-04-20,1332.75,1344.0,1344.0,1307.3,1316.0,1317.4,1323.8,172607,228496703.75,6261,48406,28.04,1298.7428571428572,1364.5438491524765,1232.941865133238
235,PVR,EQ,2018-04-23,1317.4,1330.0,1378.0,1310.3,1374.0,1374.25,1362.63,488570,665738136.4,10499,236529,48.41,1307.75,1378.0846834236647,1237.4153165763353
236,PVR,EQ,2018-04-24,1374.25,1375.95,1388.0,1362.6,1366.0,1369.05,1373.0,238094,326904137.85,13852,83322,35.0,1315.5,1387.3259006208727,1243.6740993791273
237,PVR,EQ,2018-04-25,1369.05,1369.0,1414.0,1366.95,1403.0,1400.6,1391.23,776513,1080311301.6,17727,517010,66.58,1325.8142857142855,1402.2799786608725,1249.3485927676984
238,PVR,EQ,2018-04-26,1400.6,1406.45,1408.0,1392.3,1405.7,1397.85,1397.74,411768,575543781.95,9419,296056,71.9,1336.6428571428569,1407.2878292775506,1265.9978850081632
239,PVR,EQ,2018-04-27,1397.85,1406.0,1437.75,1400.0,1428.0,1430.0,1426.16,167569,238980736.15,6347,34331,20.49,1346.0642857142855,1428.7260285961252,1263.4025428324458
240,PVR,EQ,2018-04-30,1430.0,1449.8,1465.0,1430.95,1442.0,1441.7,1443.07,147031,212176388.85,7457,33614,22.86,1356.892857142857,1447.3272095091552,1266.458504776559
241,PVR,EQ,2018-05-02,1441.7,1445.0,1451.3,1375.3,1400.0,1408.55,1411.71,184418,260345024.4,8266,68061,36.91,1364.435714285714,1453.0868232515857,1275.7846053198425
242,PVR,EQ,2018-05-03,1408.55,1410.8,1453.6,1357.1,1446.35,1449.5,1416.4,387005,548152398.6,15432,104034,26.88,1373.1392857142855,1469.7973283067254,1276.4812431218456
243,PVR,EQ,2018-05-04,1449.5,1440.0,1492.0,1413.8,1427.5,1425.35,1450.4,1352595,1961797274.85,43624,113898,8.42,1380.9964285714284,1475.2727773820113,1286.7200797608455
244,PVR,EQ,2018-05-07,1425.35,1445.0,1470.0,1427.55,1437.5,1434.65,1441.04,220237,317371106.75,6218,61539,27.94,1388.4142857142856,1482.017009446609,1294.811561981962
245,PVR,EQ,2018-05-08,1434.65,1425.0,1435.55,1413.3,1424.3,1424.3,1422.73,84666,120457168.9,3757,29622,34.99,1395.0071428571428,1484.4007741665437,1305.6135115477418
246,PVR,EQ,2018-05-09,1424.3,1424.3,1451.0,1421.0,1444.1,1437.15,1437.37,140300,201663545.15,6789,41496,29.58,1403.0785714285714,1485.0066516555005,1321.1504912016424
247,PVR,EQ,2018-05-10,1437.15,1442.0,1469.0,1400.0,1404.05,1401.55,1409.54,318301,448657133.15,4686,222936,70.04,1407.992857142857,1479.3161930278116,1336.6695212579025
248,PVR,EQ,2018-05-11,1401.55,1401.55,1432.0,1400.0,1413.0,1417.9,1419.13,176848,250969875.5,7997,51842,29.31,1415.1714285714284,1463.8539118259214,1366.4889453169353
249,PVR,EQ,2018-05-14,1417.9,1417.9,1428.55,1397.7,1415.0,1413.8,1413.68,155465,219777150.75,5918,55411,35.64,1417.9964285714284,1460.668838398381,1375.3240187444758
250,PVR,EQ,2018-05-15,1413.8,1413.8,1430.0,1400.0,1420.0,1415.9,1416.93,110538,156624852.25,5273,24629,22.28,1421.3428571428572,1453.5436659512075,1389.1420483345069
251,PVR,EQ,2018-05-16,1415.9,1425.0,1428.65,1401.25,1412.6,1416.45,1413.68,96353,136212634.5,5693,23107,23.98,1422.4750000000001,1452.5806025963966,1392.3693974036037
252,PVR,EQ,2018-05-17,1416.45,1418.1,1436.3,1405.6,1411.0,1411.05,1417.32,82730,117255208.5,5668,23120,27.95,1423.4178571428572,1450.915118744774,1395.9205955409404
253,PVR,EQ,2018-05-18,1411.05,1411.0,1422.45,1361.55,1377.3,1371.1,1387.7,91606,127121793.6,4408,17911,19.55,1419.2107142857144,1458.0530222772552,1380.3684062941736
254,PVR,EQ,2018-05-21,1371.1,1382.0,1388.2,1324.1,1326.0,1336.55,1357.43,126105,171178221.65,6245,27242,21.6,1411.7,1468.3789338154959,1355.0210661845042
255,PVR,EQ,2018-05-22,1336.55,1337.0,1376.15,1320.15,1361.5,1361.9,1359.34,199201,270782069.15,5345,127815,64.16,1408.3678571428572,1471.0153521157085,1345.720362170006
256,PVR,EQ,2018-05-23,1361.9,1369.05,1379.9,1335.5,1349.9,1345.7,1348.34,73467,99058555.85,4899,12857,17.5,1400.9535714285716,1467.10283695488,1334.8043059022632
257,PVR,EQ,2018-05-24,1345.7,1350.0,1361.2,1321.9,1348.55,1344.3,1343.23,83664,112379656.3,6858,24038,28.73,1395.1642857142858,1466.1276069938924,1324.2009644346792
258,PVR,EQ,2018-05-25,1344.3,1362.0,1369.9,1332.95,1350.0,1343.5,1346.59,90626,122036336.95,5332,30736,33.92,1388.6535714285715,1460.728217181702,1316.578925675441
259,PVR,EQ,2018-05-28,1343.5,1354.0,1364.0,1337.0,1344.35,1341.55,1348.84,76631,103362987.75,4076,21563,28.14,1382.7428571428572,1455.7906166213986,1309.6950976643159
260,PVR,EQ,2018-05-29,1341.55,1345.0,1361.0,1330.0,1342.9,1343.4,1342.39,91500,122829005.7,6404,44700,48.85,1376.0464285714286,1444.6632067874516,1307.4296503554056
261,PVR,EQ,2018-05-30,1343.4,1330.5,1335.8,1312.0,1318.0,1319.85,1320.14,273093,360520766.85,10221,159712,58.48,1370.2107142857144,1443.2390141592373,1297.1824144121915
262,PVR,EQ,2018-05-31,1319.85,1318.5,1330.0,1303.7,1323.0,1322.95,1319.91,351795,464338741.15,17797,131519,37.39,1363.4285714285713,1434.9999958325072,1291.8571470246354
263,PVR,EQ,2018-06-01,1322.95,1325.5,1328.7,1290.15,1301.35,1304.05,1306.22,133116,173879207.8,6080,30398,22.84,1355.5892857142858,1427.4356943132611,1283.7428771153104
264,PVR,EQ,2018-06-04,1304.05,1305.0,1317.7,1265.6,1277.1,1278.9,1282.02,244340,313249406.7,6727,155706,63.73,1345.8035714285713,1419.558711685269,1272.0484311718737
265,PVR,EQ,2018-06-05,1278.9,1277.0,1313.15,1265.0,1312.15,1298.05,1288.17,191590,246801178.45,9304,84176,43.94,1337.3464285714285,1402.903396918817,1271.78946022404
266,PVR,EQ,2018-06-06,1298.05,1305.0,1313.15,1283.65,1305.85,1307.75,1303.74,194801,253970282.25,16564,75038,38.52,1329.9678571428572,1381.5552826700807,1278.3804316156336
267,PVR,EQ,2018-06-07,1307.75,1311.9,1345.0,1311.8,1332.0,1332.15,1333.22,294081,392075479.2,15699,143978,48.96,1327.1857142857145,1373.1075446661976,1281.2638839052315
268,PVR,EQ,2018-06-08,1332.15,1333.95,1416.85,1330.05,1410.0,1407.95,1387.02,986398,1368156840.05,45641,313891,31.82,1332.2857142857144,1395.3478012570968,1269.2236273143321
269,PVR,EQ,2018-06-11,1407.95,1417.8,1418.7,1387.55,1403.0,1401.2,1400.61,434548,608631455.75,18355,135736,31.24,1335.0928571428574,1406.7470250622407,1263.438689223474
270,PVR,EQ,2018-06-12,1401.2,1414.0,1439.0,1410.0,1424.2,1426.6,1424.47,444672,633424135.75,17674,162031,36.44,1340.8714285714286,1427.6604717852897,1254.0823853575675
271,PVR,EQ,2018-06-13,1426.6,1426.15,1440.0,1407.35,1423.0,1417.8,1424.02,195591,278525871.35,9049,50106,25.62,1346.1214285714286,1442.199079172671,1250.0437779701863
272,PVR,EQ,2018-06-14,1417.8,1424.9,1429.0,1399.5,1428.5,1421.1,1410.09,431627,608632359.85,14383,269322,62.4,1351.6642857142856,1455.713478433374,1247.6150929951973
273,PVR,EQ,2018-06-15,1421.1,1435.0,1463.0,1401.0,1410.9,1407.7,1428.65,1004804,1435517465.55,44262,276823,27.55,1356.3892857142857,1464.3927128577093,1248.3858585708622
274,PVR,EQ,2018-06-18,1407.7,1407.0,1408.65,1351.0,1374.9,1377.1,1370.9,453405,621574041.7,24035,70558,15.56,1358.7964285714284,1467.0546630373103,1250.5381941055464
275,PVR,EQ,2018-06-19,1377.1,1355.0,1385.0,1349.55,1368.0,1365.25,1367.77,267115,365352446.45,14169,89955,33.68,1362.0392857142856,1467.9668311881114,1256.1117402404598
276,PVR,EQ,2018-06-20,1365.25,1367.9,1386.45,1355.1,1369.05,1372.55,1371.19,251878,345371416.8,16792,112333,44.6,1365.5821428571428,1469.169895378988,1261.9943903352976
277,PVR,EQ,2018-06-21,1372.55,1368.0,1385.5,1349.1,1355.6,1361.7,1367.23,190315,260203769.25,14519,55414,29.12,1369.7,1467.152702531889,1272.2472974681111
278,PVR,EQ,2018-06-22,1361.7,1361.7,1362.95,1344.0,1351.0,1350.4,1349.71,141707,191264018.75,8235,48097,33.94,1374.8071428571427,1458.248571943129,1291.3657137711564
279,PVR,EQ,2018-06-25,1350.4,1341.5,1363.45,1306.85,1354.7,1351.7,1341.97,336341,451361108.4,18931,85302,25.36,1378.6392857142857,1451.1008848661672,1306.1776865624042
280,PVR,EQ,2018-06-26,1351.7,1345.0,1358.0,1338.2,1345.0,1348.5,1347.13,217087,292443400.75,9857,100617,46.35,1381.55,1444.3786926124062,1318.7213073875937
281,PVR,EQ,2018-06-27,1348.5,1347.9,1375.0,1326.2,1366.5,1367.95,1354.48,229670,311082864.85,16721,99514,43.33,1384.107142857143,1440.8989333952754,1327.3153523190103
282,PVR,EQ,2018-06-28,1367.95,1369.85,1410.0,1335.05,1401.0,1392.25,1372.79,336813,462372239.2,12903,143713,42.67,1382.9857142857143,1438.3515386315519,1327.6198899398767
283,PVR,EQ,2018-06-29,1392.25,1401.0,1419.0,1353.65,1367.0,1374.3,1381.43,316273,436908058.2,17135,57412,18.15,1381.0642857142855,1435.5675309044882,1326.5610405240827
284,PVR,EQ,2018-07-02,1374.3,1378.0,1382.85,1352.1,1361.0,1366.2,1370.95,228003,312581835.4,17568,109926,48.21,1376.75,1424.9206102546698,1328.5793897453302
